Genome,Completeness,Contamination,medium_quality.pass,near_complete.pass,medium_quality_gunc.pass,near_complete_gunc.pass,QS50,QS50.pass,pass.GUNC,QS50_gunc.pass,classification
SRR6915201_human_gut_SB2_33,99.69,2.69,True,True,True,True,86.24,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis
SRR6915201_human_gut_SB2_41,93.2,0.86,True,True,True,True,88.9,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas cirricatena
SRR6915202_MB2.12,87.78,4.51,True,False,True,False,65.23,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor plautii
SRR6915202_MB2.13,96.89,0.17,True,True,False,False,96.04,True,False,False,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__Scatocola;s__Scatocola faecipullorum
SRR6915202_MB2.15,61.25,0.22,True,False,True,False,60.15,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp900754605
SRR6915202_MB2.27,97.37,1.01,True,True,True,True,92.32,True,True,True,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Mailhella;s__Mailhella sp944324995
SRR6915202_MB2.32,53.27,0.32,True,False,False,False,51.67,True,False,False,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae
SRR6915202_MB2.36_sub,68.37,0.53,True,False,False,False,65.72,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp001517625
SRR6915202_MB2.5,76.26,0.2,True,False,True,False,75.26,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis
SRR6915202_human_gut_SB2_16,74.73,1.43,True,False,True,False,67.58,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster clostridioformis
SRR6915202_human_gut_SB2_34,59.31,0.35,True,False,True,False,57.56,True,True,True,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus
SRR6915202_human_gut_SB2_36,87.95,0.21,True,False,True,False,86.9,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter welbionis
SRR6915202_human_gut_SB2_38,92.78,6.82,True,False,True,False,58.68,True,True,False,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis
SRR6915202_human_gut_SB2_4,87.76,3.5,True,False,True,False,70.26,True,True,True,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Mesosutterella;s__Mesosutterella massiliensis
SRR6915202_human_gut_SB2_43_sub,96.77,2.41,True,True,False,False,84.72,True,False,False,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia
SRR6915202_human_gut_SB2_68,93.1,0.14,True,True,True,True,92.4,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii
SRR6915202_human_gut_SB2_69,99.78,0.4,True,True,False,False,97.78,True,False,False,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcus intestini
SRR6915202_human_gut_SB2_7,100.0,1.49,True,True,True,True,92.55,True,True,True,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__Duodenibacillus intestinigallinarum
SRR6915206_MB2.13,77.93,1.08,True,False,True,False,72.53,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__SFEL01;s__SFEL01 sp004557245
SRR6915206_MB2.19,90.8,1.54,True,True,False,False,83.1,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis
SRR6915206_MB2.21,76.09,2.52,True,False,True,False,63.49,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Gallintestinimicrobium;s__Gallintestinimicrobium propionicum
SRR6915206_MB2.30,99.97,0.26,True,True,True,True,98.67,True,True,True,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila
SRR6915206_MB2.40,58.23,0.47,True,False,True,False,55.88,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella rara
SRR6915206_MB2.45,54.67,0.09,True,False,True,False,54.22,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_F;s__Ruminococcus_F champanellensis
SRR6915206_MB2.54,81.35,0.31,True,False,True,False,79.8,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp000435555
SRR6915206_MB2.9,98.43,0.33,True,True,True,True,96.78,True,True,True,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis;s__Victivallis sp900768515
SRR6915206_human_gut_SB2_10,85.15,2.74,True,False,True,False,71.45,True,True,True,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum
SRR6915206_human_gut_SB2_11,81.13,1.28,True,False,True,False,74.72999999999999,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii
SRR6915206_human_gut_SB2_12,91.22,1.47,True,True,True,True,83.87,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis
SRR6915206_human_gut_SB2_19,90.61,3.33,True,True,True,True,73.96000000000001,True,True,True,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pseudocatenulatum
SRR6915206_human_gut_SB2_25,61.23,3.09,True,False,True,False,45.78,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900554695
SRR6915206_human_gut_SB2_29,58.28,4.27,True,False,True,False,36.93000000000001,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_D
SRR6915206_human_gut_SB2_32,78.21,1.8,True,False,True,False,69.21,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum
SRR6915206_human_gut_SB2_47,78.41,0.14,True,False,True,False,77.71,True,True,True,d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__Avelusimicrobium;s__Avelusimicrobium sp900541355
SRR6915206_human_gut_SB2_51,94.94,3.25,True,True,True,True,78.69,True,True,True,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Mesosutterella;s__Mesosutterella multiformis
SRR6915206_human_gut_SB2_64,90.17,2.49,True,True,True,True,77.72,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis
SRR6915206_human_gut_SB2_73,94.92,1.22,True,True,True,True,88.82000000000001,True,True,True,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__Sutterella wadsworthensis
SRR6915206_human_gut_SB2_78,98.25,0.62,True,True,True,True,95.15,True,True,True,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Succiniclasticum;s__Succiniclasticum sp900316935
SRR6915206_human_gut_SB2_8,93.31,0.86,True,True,True,True,89.01,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900548615
SRR6915206_human_gut_SB2_80,99.97,3.21,True,True,True,True,83.92,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis
SRR6915207_MB2.25_sub,94.53,0.18,True,True,True,True,93.63,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans
SRR6915207_MB2.27,76.12,0.3,True,False,False,False,74.62,True,False,False,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis
SRR6915207_MB2.34,84.33,1.11,True,False,True,False,78.78,True,True,True,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__Anaerotardibacter sp000436075
SRR6915207_MB2.35_sub,76.29,0.14,True,False,False,False,75.59,True,False,False,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus
SRR6915207_MB2.38,70.0,1.59,True,False,True,False,62.05,True,True,True,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia;s__Slackia isoflavoniconvertens
SRR6915207_MB2.41,95.77,0.02,True,True,True,True,95.67,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1212;f__UBA1255;g__Egerieisoma;s__Egerieisoma sp900543695
SRR6915207_MB2.49,97.39,0.81,True,True,True,True,93.34,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp000434635
SRR6915207_MB2.50,99.99,0.18,True,True,False,False,99.09,True,False,False,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila
SRR6915207_MB2.52,70.64,0.82,True,False,True,False,66.54,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii_B
SRR6915207_MB2.61,84.08,0.2,True,False,False,False,83.08,True,False,False,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__CAG-312;g__Merdousia;s__Merdousia gallistercoris
SRR6915207_MB2.63_sub,83.87,3.74,True,False,True,False,65.17,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_A
SRR6915207_MB2.78,97.53,0.01,True,True,True,True,97.48,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus sp000435195
SRR6915207_MB2.83,70.18,1.35,True,False,True,False,63.43000000000001,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter torques
SRR6915207_MB2.95_sub,89.18,1.19,True,False,True,False,83.23,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii
SRR6915207_MB2.99,96.49,3.86,True,True,True,True,77.19,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Scatomorpha;s__Scatomorpha sp900545405
SRR6915207_human_gut_SB2_0,61.76,0.01,True,False,True,False,61.71,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UBA1820;g__Merdimorpha;s__Merdimorpha sp002314265
SRR6915207_human_gut_SB2_105,82.79,0.34,True,False,True,False,81.09,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis
SRR6915207_human_gut_SB2_108,98.7,0.18,True,True,True,True,97.8,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes communis
SRR6915207_human_gut_SB2_12,72.72,0.23,True,False,False,False,71.57,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis
SRR6915207_human_gut_SB2_122,100.0,0.09,True,True,True,True,99.55,True,True,True,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A succinatutens_B
SRR6915207_human_gut_SB2_123,94.71,0.11,True,True,True,True,94.16,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella sp900547385
SRR6915207_human_gut_SB2_126,92.41,0.09,True,True,True,True,91.96,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis
SRR6915207_human_gut_SB2_131,86.48,0.72,True,False,True,False,82.88000000000001,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis
SRR6915207_human_gut_SB2_143,95.42,0.01,True,True,True,True,95.37,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola sp900317525
SRR6915207_human_gut_SB2_149,92.06,0.16,True,True,False,False,91.26,True,False,False,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae
SRR6915207_human_gut_SB2_151,93.1,2.04,True,True,True,True,82.89999999999999,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900557085
SRR6915207_human_gut_SB2_159,99.95,2.27,True,True,True,True,88.60000000000001,True,True,True,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis
SRR6915207_human_gut_SB2_160,85.27,3.32,True,False,True,False,68.67,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii
SRR6915207_human_gut_SB2_161,87.23,1.7,True,False,True,False,78.73,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii
SRR6915207_human_gut_SB2_162,96.56,0.39,True,True,True,True,94.61,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055
SRR6915207_human_gut_SB2_168,90.32,6.03,True,False,True,False,60.16999999999999,True,True,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900539695
SRR6915207_human_gut_SB2_17,82.64,1.98,True,False,True,False,72.74,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola aceti
SRR6915207_human_gut_SB2_176,96.62,2.04,True,True,True,True,86.42,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp000435555
SRR6915207_human_gut_SB2_177,74.14,0.11,True,False,True,False,73.59,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000437255
SRR6915207_human_gut_SB2_18,91.07,0.13,True,True,True,True,90.42,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__QALW01;g__Neochristensenella;s__Neochristensenella sp003150515
SRR6915207_human_gut_SB2_201,91.3,1.54,True,True,True,True,83.6,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus aceti
SRR6915207_human_gut_SB2_204,97.26,5.59,True,False,False,False,69.31,True,False,False,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes avistercoris
SRR6915207_human_gut_SB2_220,80.39,0.02,True,False,True,False,80.29,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella rara
SRR6915207_human_gut_SB2_28,66.39,1.03,True,False,True,False,61.24,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A obeum
SRR6915207_human_gut_SB2_34,98.06,2.12,True,True,True,True,87.46000000000001,True,True,True,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella excrementihominis
SRR6915207_human_gut_SB2_4,86.88,0.07,True,False,True,False,86.53,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__Paraprevotella clara
SRR6915207_human_gut_SB2_41,88.9,9.67,True,False,True,False,40.55,True,True,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae
SRR6915207_human_gut_SB2_43,91.43,0.6,True,True,True,True,88.43,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__Phil1;s__Phil1 sp001940855
SRR6915207_human_gut_SB2_49,62.08,0.22,True,False,True,False,60.98,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma pullistercoris
SRR6915207_human_gut_SB2_5,50.58,0.96,True,False,True,False,45.78,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A fusiformis
SRR6915207_human_gut_SB2_51,75.32,2.73,True,False,False,False,61.67,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter asaccharolyticus
SRR6915207_human_gut_SB2_54,53.73,0.66,True,False,True,False,50.43,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter faecis
SRR6915207_human_gut_SB2_55,98.76,0.14,True,True,True,True,98.06,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Gallintestinimicrobium;s__Gallintestinimicrobium propionicum
SRR6915207_human_gut_SB2_57,57.06,0.1,True,False,True,False,56.56,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans
SRR6915207_human_gut_SB2_59,97.33,1.17,True,True,True,True,91.48,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-917;g__CAG-349;s__CAG-349 sp003539515
SRR6915207_human_gut_SB2_62_sub,82.8,2.05,True,False,True,False,72.55,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides eggerthii
SRR6915207_human_gut_SB2_69,96.3,0.38,True,True,True,True,94.4,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__Fimenecus sp000432435
SRR6915207_human_gut_SB2_7,87.1,0.13,True,False,True,False,86.44999999999999,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis
SRR6915207_human_gut_SB2_70,79.79,2.14,True,False,True,False,69.09,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_I
SRR6915207_human_gut_SB2_72,87.6,0.46,True,False,True,False,85.3,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum
SRR6915207_human_gut_SB2_73,67.96,6.86,True,False,True,False,33.65999999999999,True,True,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900539945
SRR6915207_human_gut_SB2_8,99.98,0.04,True,True,False,False,99.78,True,False,False,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio piger_A
SRR6915207_human_gut_SB2_81,64.2,0.01,True,False,True,False,64.15,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__Woodwardibium;s__Woodwardibium sp900760275
SRR6915207_human_gut_SB2_85_sub,81.55,0.78,True,False,True,False,77.64999999999999,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E intestinalis
SRR6915207_human_gut_SB2_86,87.4,0.31,True,False,True,False,85.85000000000001,True,True,True,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__51-20;s__51-20 sp001917175
SRR6915207_human_gut_SB2_87,66.2,0.32,True,False,False,False,64.60000000000001,True,False,False,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia
SRR6915207_human_gut_SB2_9,86.54,0.98,True,False,True,False,81.64,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens
SRR6915207_human_gut_SB2_90,89.75,0.02,True,False,True,False,89.65,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__SFEL01;s__SFEL01 sp004557245
